City,Comments,Country,Date Posted,Duration,Lat,Long,Name,Shape,ss status
mt. baker,http://www.geocities.com/Area51/Nebula/2300/baker.html   Was seen by 10-14 people clearly for 5-10 seconds. Object was in a flat horizo,us,01/11/2018 00:00,10,48.777343,-121.813201,172-mt. baker-oval,oval,Closed
randle/packwood (between),The sleigh was roof high and I observed it very closely for at least 3 to 5 minutes,us,01/11/2018 00:00,10,46.606501,-121.670644,175-randle/packwood (between)-Sleigh,Sleigh,Active
grayling,Brownish orange large lights. a smaller  same colored light came out from under one of the lights. Lights would blink out then reappe,us,01/11/2018 00:00,1800,44.6613889,-84.7147222,169-grayling-sphere,sphere,Active
grants pass (murphy area),Flying from the South going North East.  The green fireball with barely a tail came between two trees on the land behind our home and,us,01/11/2018 00:00,3,42.4391667,-123.3272222,173-grants pass (murphy area)-fireball,fireball,Active
singapore,I were on the express way when i saw an object in the sky about 200meter far looks like the Stealth floating in the sky. Many people ha,us,01/11/2018 00:00,600,1.352083,103.819836,167-singapore-other,other,Pending
portland,Very high altitude small light appeared to be a star. moved from west to east when overhead turned 90 degrees to the north.,us,01/11/2018 00:00,20,45.5236111,-122.675,171-portland-light,light,Active
bonmahon (county waterford (republic of ireland),we stood on a cliff and watched the skies when a blue fireball crossed the skies at a very high speed.  This was seen again 3 days late,us,01/11/2018 00:00,3,51.891176,-8.458623,165-bonmahon (county waterford (republic of ireland)-fireball,fireball,Active
nome,my brother and i witness a green light and followed it on foot and the craft was moving at great speed to 1 end of the town to the next,us,01/11/2018 00:00,0,46.6777778,-97.81,170-nome-light,light,Active
albany,The sleigh was roof high and I observed it very closely for at least 3 to 5 minutes,us,01/11/2018 00:00,45,44.6366667,-123.1047222,163-albany-Sleigh,Sleigh,Active
lompoc,The sleigh was roof high and I observed it very closely for at least 3 to 5 minutes,us,01/11/2018 00:00,0,34.6391667,-120.4569444,168-lompoc-Sleigh,Sleigh,Closed
tucson,Pair of objects flying side by side.,us,01/11/2018 00:00,60,32.2216667,-110.9258333,161-tucson-Sleigh,Sleigh,Active
san leandro,The sleigh was roof high and I observed it very closely for at least 3 to 5 minutes,us,01/11/2018 00:00,0,37.725,-122.155,166-san leandro-Sleigh,Sleigh,Pending
lenoir city,I was riding in a boat and noticed a very bright pair of lights at about 30 degrees above the horizon I turned to ask my wife if she sa,us,01/11/2018 00:00,60,35.7972222,-84.2561111,164-lenoir city-other,other,Active
west salem,It had approx. 4 large lights in a diamond shape that would blink and immediately following it a large burst of fire from the rear..,us,01/11/2018 00:00,60,40.9008333,-80.8569444,159-west salem-changing,changing,Pending
east machias,Light in sky got brighter and truck almost stalled out light flickered out.,us,01/11/2018 00:00,60,44.7391667,-67.3905556,162-east machias-light,light,Pending
frances,green fireball seen falling in an arc toward LongviewWA and appear to hit the ground with 3 flashes,us,01/11/2018 00:00,2,46.5425,-123.5036111,157-frances-fireball,fireball,Active
rock valley,I was out stargazing and a large completely silent triangle Sleigh passed overhead at phenomenal speed towards the East. Two more went ov,us,01/11/2018 00:00,3600,43.2052778,-96.2947222,160-rock valley-Sleigh,Sleigh,Closed
minneapolis,Object just sat in the air glowing brightly then dimmed.  There seemed to be no pattern to it.,us,01/11/2018 00:00,60,44.98,-93.2636111,155-minneapolis-sphere,sphere,Active
san francisco,3 diamond shaped craft with 4 bright lights hovered on the eastern sky.,us,01/11/2018 00:00,2700,37.775,-122.4183333,158-san francisco-diamond,diamond,Active
mt. vernon,Bright Blue (as that of an arc welder) light that lit up entire landscape. It was 1/4 dia of moon (in arc seconds),us,01/11/2018 00:00,5,44.417653,-119.113571,156-mt. vernon-fireball,fireball,Active
oregon,Bright Orange Fireball appeared in SW sky. Traveled slowly at about 30degrees across the southern sky toward the east. No sound long t,us,01/11/2018 00:00,120,41.6436111,-83.4869444,153-oregon-fireball,fireball,Pending
san diego,From the south a somewhat dim yellow/green/orange sphere floated up and to the north from behind some trees. It then almost stopped and,us,01/11/2018 00:00,300,32.7152778,-117.1563889,154-san diego-sphere,sphere,Pending
mariposa,Observed a light behind a tree that was bright white then it took off and as it did it turned brillaint green,us,01/11/2018 00:00,5,37.485,-119.9652778,151-mariposa-fireball,fireball,Closed
waterford,Stargazing on my deck and sighted what I thought at the time was a large green meteor (Largest I ever seen),us,01/11/2018 00:00,10,42.7022222,-83.4027778,152-waterford-fireball,fireball,Active
osceola,5 bright orange lights in a line going up the western horizon slowly moving up the sky quite spaced apart.  2 of them seem to have ex,us,01/11/2018 00:00,300,41.665,-86.0758333,148-osceola-light,light,Closed
landover (raljon),Sitting in the end zone at Jack Kent Cooke stadium over my right shoulder noticed dark diamond with rounded corners come up over the,us,01/11/2018 00:00,20,38.9338889,-76.8969444,150-landover (raljon)-diamond,diamond,Pending
torrance,egg shaped reflected the sun.,us,01/11/2018 00:00,120,33.8358333,-118.3397222,146-torrance-egg,egg,Active
telluride,Similar to report from Longmont CO on 9/7/98.Very fast moving light,us,01/11/2018 00:00,3,37.9375,-107.8116667,149-telluride-light,light,Active
gobles,4 disks looked as if they were playing a game of chicken in the sky above a lake.,us,01/11/2018 00:00,180,42.3608333,-85.8794444,144-gobles-disk,disk,Active
salem,The sleigh was roof high and I observed it very closely for at least 3 to 5 minutes,us,01/11/2018 00:00,45,44.9430556,-123.0338889,147-salem-Sleigh,Sleigh,Active
des moines,Multi-colored sphere shaped object observed in western sky for approx. 30 minutes the first 15 minutes or so in a stationary position.,us,01/11/2018 00:00,1800,47.4019444,-122.3230556,142-des moines-sphere,sphere,Active
woodbridge,Went out to see the ring around the moonwhen I saw strange light in the sky. As it got closer noticed it was a triangular craft with a,us,01/11/2018 00:00,0,38.6580556,-77.25,145-woodbridge-triangle,triangle,Pending
flagstaff,A meteor-like object trailing burning debris changed into a blinking point of light.  It then made a gentle turn to the north and gra,us,01/11/2018 00:00,120,35.1980556,-111.6505556,140-flagstaff-fireball,fireball,Pending
rushville,TWO BRIGHT ORANGE LIGHTS SIDE BY SIDE AND TWO BRIGHT YELLOW LIGHTS ON THE OUTSIDE OF THEM,us,01/11/2018 00:00,300,40.1211111,-90.5630556,143-rushville-Sleigh,Sleigh,Active
reno,SOMETHING WHICH LOOKED LIKE A HUGE WING IN THE DARKNES BUT NO BRIGHT LIGHTS,us,01/11/2018 00:00,900,39.5297222,-119.8127778,141-reno-light,light,Pending
dayton (sutro hills area ne),In the evening playing with my daughter back door blinds were open. My daughter SCREAMED LOOK DADDY LOOK ALIENS(Shes only 3 1/2.),us,01/11/2018 00:00,900,39.2372222,-119.5919444,138-dayton (sutro hills area ne)-egg,egg,Active
dania,I observed craft cruising over ocean.,us,01/11/2018 00:00,300,0,0,139-dania-disk,disk,Closed
el dorado,The sleigh was roof high and I observed it very closely for at least 3 to 5 minutes,us,01/11/2018 00:00,420,37.8172222,-96.8619444,135-el dorado-Sleigh,Sleigh,Pending
friendswoods,Video of 2 events: Very bright beam of light in sky going up and down.  Light was orange in color it pulsed and would fade in and out,us,01/11/2018 00:00,1200,29.5294,-95.201045,137-friendswoods-diamond,diamond,Closed
simi valley,The object in the sky at first appeared to be an unknown type aircraft with its landing light on.  The light went out and no red or gr,us,01/11/2018 00:00,120,34.2694444,-118.7805556,133-simi valley-light,light,Active
north plains,color silveroblong shapedistance about a mile awayit wobbled and that was how i saw it had no wingsmoving west to east,us,01/11/2018 00:00,180,45.5972222,-122.9922222,136-north plains-oval,oval,Closed
chubbuck,approach from east sky several lights in symetrical boomerang shape orbited earth in about 10 min. saw again same flight path much hi,us,01/11/2018 00:00,0,42.9208333,-112.4652778,131-chubbuck-other,other,Pending
san juan islands,The sleigh was roof high and I observed it very closely for at least 3 to 5 minutes,us,01/11/2018 00:00,15,48.551367,-123.078106,134-san juan islands-Sleigh,Sleigh,Pending
the dalles,I was laying in my bed looking through the window which faces to the west. When suddenly a bright orange ball of fire appeared. I watch,us,01/11/2018 00:00,90,45.5947222,-121.1775,129-the dalles-fireball,fireball,Active
marquette,I was on the second floor deck looked up for stars craft went right over me just above tree tops no lights covered mile to power c,us,01/11/2018 00:00,2,46.5436111,-87.3952778,132-marquette-egg,egg,Pending
bothell,It looked like the sleigh on the USS Enterprise from Star Trek.  It had two disks one on top of the other.  Also it had a flashing wh,us,01/11/2018 00:00,1800,47.7625,-122.2041667,127-bothell-Sleigh,Sleigh,Closed
blewett pass-top of mountain pass,Approx. 4 a.m.traveling to seattle I saw a oval shaped object with a line of light on the side it had a jet stream effect around it .,us,01/11/2018 00:00,4,47.751074,-120.740139,130-blewett pass-top of mountain pass-light,light,Closed
san marcos,Friend and I were driving down the highway...moderate traffic. I noticed the aircraft first it was hoovering over the freeway about 30,us,01/11/2018 00:00,600,33.1433333,-117.1652778,125-san marcos-oval,oval,Active
plainview,we saw a sphere of light move steadily across the sky. Then it zig-zagged. It changed from whit to faint blue and flashed. It then ping,us,01/11/2018 00:00,120,40.7763889,-73.4677778,128-plainview-light,light,Active
georgetown,Appeared to be space-plane re-entering atmosphere.  Eventually flew directly overhead without ever making a sound.  First appeared to b,us,01/11/2018 00:00,120,30.6325,-97.6769444,122-georgetown-changing,changing,Active
fair lawn,I spotted 2 Unidentified Flying Objects that night. It all started when my siter my dad and I went out to watch the meteor shower. My,us,01/11/2018 00:00,600,40.9402778,-74.1322222,126-fair lawn-oval,oval,Pending
canton,While at work I was looking in the sky when I seen a Blueish/Green ball in the sky.It had a blueish/Green tail to itthe direction was,us,01/11/2018 00:00,120,42.3086111,-83.4822222,119-canton-fireball,fireball,Pending
canby,About 4 weeks apart my husband and I discovered round marks on our bodies after waking. No known cause is discernable. His has disappe,us,01/11/2018 00:00,0,45.2630556,-122.6913889,124-canby-Sleigh,Sleigh,Pending
englewood,A white ball was moving across the sky. It has a tail like a comet. T he sun was just below the horison. Then the light stopped. It  hu,us,01/11/2018 00:00,60,26.9616667,-82.3527778,117-englewood-sphere,sphere,Closed
mandan,I viewed an object that looked like a star initially but when viewed standing still it moved slightly. It looked like lights were flash,us,01/11/2018 00:00,1800,46.8266667,-100.8891667,123-mandan-disk,disk,Pending
trabuco,It was approx. 10:30 PM when my mother did her usual routine of walking the dogs before going to bed.  She lives in a rural area within,us,01/11/2018 00:00,1800,36.383213,-6.215447,121-trabuco-light,light,Pending
ranger,Late night summer of 1979.  Three triangle shaped craft.,us,01/11/2018 00:00,900,38.1205556,-82.1855556,115-ranger-triangle,triangle,Active
wayzata,Boating on Lake Minnetonka in MN on warm summer night skies clear fireball appeared travelling from East to West at about 60 degrees,us,01/11/2018 00:00,6,44.9741667,-93.5063889,120-wayzata-fireball,fireball,Active
seattle,randomly moving starlike shape,us,01/11/2018 00:00,30,47.6063889,-122.3308333,113-seattle-other,other,Active
henry,It looked like a star at first then it started moving in circles going straight up then back down againand then going in circles aga,us,01/11/2018 00:00,3600,36.2038889,-88.4197222,118-henry-light,light,Pending
goat island/isle of palm (between intracoastal waterway),saw a glowing sphere with a tail shoot across the sky from the West to East (from US toward Atlantic Ocean),us,01/11/2018 00:00,10,33.836081,-81.163724,111-goat island/isle of palm (between intracoastal waterway)-fireball,fireball,Pending
las cruces,Orange glowing ball moving at height of 50 to 300 feet over and around a city park (Apodaka Park). Pursued by 2--3 helos w/searchlight,us,01/11/2018 00:00,3600,32.3122222,-106.7777778,116-las cruces-fireball,fireball,Active
anderson,All I saw was a blue-green light flash from one part of the sky to the other in a north/south direction. this flash started in the atmo,us,01/11/2018 00:00,5,40.4483333,-122.2966667,109-anderson-other,other,Closed
wasco,I saw the craft almost stationary about 75 yards out; and 75 yards high .I looked at for about one minute then ran back to our house to,us,01/11/2018 00:00,120,45.5919444,-120.6969444,114-wasco-disk,disk,Active
woodberry forest preparatory school va,Seen out window:  Silent light 6-8 inches in diameter at arms length moved across sky illuminating winter tree leaves in front of i,us,01/11/2018 00:00,3,37.431573,-78.656894,107-woodberry forest preparatory school va-light,light,Active
