Unique ID,Complaint Description,Category,Date logged,Area Code,Ward,Country,Origin,Stage,Sub Status,Closed Successfully,Satisfaction,Within SLA,Closed date
153,I keep getting transferred to this lady who keeps asking me t use umbers on my phone. I don’t know why she doesn’t listen whn I talk.,IT & Services,01/09/2019,B23 5HR ,Birminham City Center,UK,Letter,Stage 1,Complaint Rejected,TRUE,2,TRUE,02/10/2019
549,Your website still has all of the older tarrifs loaded.,IT & Services,01/09/2019,B28 8EU ,Hall Green,UK,Chat,Stage 1,Decision Pending,FALSE,8,TRUE,02/10/2019
945,I Literally HATE your website. Its impossible to find ANYTHING.,IT & Services,01/09/2019,B17 0AH ,Harborne,UK,Social,Stage 1,Closed,TRUE,8,TRUE,02/10/2019
131,I keep locing myself out and your retrieve password functionality doesn’t work.,IT & Services,01/11/2019,B15 2EP,Edgbaston,UK,Web,Stage 3,Complaint Upheld,FALSE,1,FALSE,02/12/2019
527,Why do you only let us log complaints via the portal? Can we just use the web chat?,IT & Services,01/11/2019,B26 3TS ,Sheldon,UK,Phone,Stage 3,In Progress,FALSE,1,FALSE,02/12/2019
923,The web chat keeps directing me to some guy called Terence who keeps asking em the same thing.,IT & Services,01/11/2019,B23 5HX,Birminham City Center,UK,Letter,Stage 3,Complaint Rejected,TRUE,1,TRUE,02/12/2019
263,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/11/2019,B28 8EX ,Hall Green,UK,Letter,Stage 3,Decision Pending,FALSE,1,FALSE,02/12/2019
659,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/11/2019,B17 0AQ,Harborne,UK,Chat,Stage 3,Acknowledged,FALSE,0,FALSE,02/12/2019
395,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/07/2019,B15 2UL ,Edgbaston,UK,Social,Stage 3,Decision Pending,FALSE,1,FALSE,01/08/2019
791,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/11/2019,B26 3TT ,Sheldon,UK,Web,Stage 3,Closed,TRUE,1,FALSE,02/12/2019
32,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/08/2019,B35 6QF,Birminham City Center,UK,Phone,Ombudsman,Decision Pending,FALSE,3,FALSE,01/09/2019
428,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/08/2019,B28 8EY ,Hall Green,UK,Letter,Ombudsman,Acknowledged,FALSE,1,FALSE,01/09/2019
824,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/08/2019,B17 8BY ,Harborne,UK,Chat,Ombudsman,Complaint Upheld,FALSE,1,FALSE,01/09/2019
164,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/08/2019,B15 2UN ,Edgbaston,UK,Chat,Ombudsman,Decision Pending,FALSE,1,FALSE,01/09/2019
560,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/08/2019,B26 3UB ,Sheldon,UK,Social,Ombudsman,Closed,FALSE,1,FALSE,01/09/2019
956,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/08/2019,B44 0SW,Birminham City Center,UK,Web,Ombudsman,Decision Pending,FALSE,2,FALSE,01/09/2019
296,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/08/2019,B28 8EZ ,Hall Green,UK,Web,Ombudsman,In Progress,FALSE,1,FALSE,01/09/2019
692,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/08/2019,B17 8DD,Harborne,UK,Phone,Ombudsman,Complaint Rejected,TRUE,3,TRUE,01/09/2019
43,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/07/2019,B28 8HG,Hall Green,UK,Letter,Stage 3,Acknowledged,FALSE,5,TRUE,01/08/2019
439,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/07/2019,B26 3UF ,Sheldon,UK,Phone,Stage 3,Complaint Upheld,FALSE,7,TRUE,01/08/2019
835,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/07/2019,B5 7PQ,Birminham City Center,UK,Social,Stage 3,In Progress,FALSE,7,TRUE,01/08/2019
307,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/07/2019,B28 0TL ,Hall Green,UK,Phone,Stage 3,Complaint Rejected,TRUE,0,TRUE,01/08/2019
703,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/07/2019,B32 2AP,Harborne,UK,Letter,Stage 3,Decision Pending,FALSE,7,TRUE,01/08/2019
175,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/07/2019,B15 2UW,Edgbaston,UK,Social,Stage 3,Closed,TRUE,7,TRUE,01/08/2019
571,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/07/2019,B26 3UG ,Sheldon,UK,Web,Stage 3,Decision Pending,FALSE,1,TRUE,01/08/2019
967,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/07/2019,B30 2AG ,Birminham City Center,UK,Phone,Stage 3,Acknowledged,FALSE,4,TRUE,01/08/2019
142,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/07/2019,B28 0TP,Hall Green,UK,Phone,Stage 2,In Progress,FALSE,3,TRUE,01/08/2019
538,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/10/2019,B17 9AY,Harborne,UK,Phone,Stage 2,Complaint Rejected,TRUE,3,TRUE,01/11/2019
934,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/10/2019,B15 2LH,Edgbaston,UK,Chat,Stage 2,Decision Pending,FALSE,7,TRUE,01/11/2019
10,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/07/2019,B26 3YG ,Sheldon,UK,Social,Stage 2,Decision Pending,FALSE,10,TRUE,01/08/2019
406,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/10/2019,B30 2AL ,Birminham City Center,UK,Web,Stage 2,Closed,TRUE,2,TRUE,01/11/2019
802,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/10/2019,B28 8RJ ,Hall Green,UK,Phone,Stage 2,Decision Pending,FALSE,3,TRUE,01/11/2019
274,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/10/2019,B17 9AR ,Harborne,UK,Phone,Stage 2,Acknowledged,FALSE,7,TRUE,01/11/2019
670,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/10/2019,B15 2GG,Edgbaston,UK,Phone,Stage 2,Complaint Upheld,FALSE,10,TRUE,01/11/2019
241,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/01/2019,B26 3YH,Sheldon,UK,Web,Stage 2,Decision Pending,FALSE,1,TRUE,01/02/2019
637,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/01/2019,B30 2AR,Birminham City Center,UK,Phone,Stage 1,Closed,TRUE,4,TRUE,01/02/2019
109,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/01/2019,B28 8RL ,Hall Green,UK,Phone,Stage 2,Decision Pending,FALSE,8,TRUE,01/02/2019
505,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/01/2019,B17 9AS ,Harborne,UK,Social,Stage 1,Acknowledged,FALSE,8,TRUE,01/02/2019
901,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/01/2019,B28 8RN ,Hall Green,UK,Web,Stage 1,Complaint Upheld,FALSE,1,TRUE,01/02/2019
373,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/01/2019,B26 3BN ,Sheldon,UK,Letter,Stage 1,In Progress,FALSE,5,TRUE,01/02/2019
769,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/01/2019,B30 2AH,Birminham City Center,UK,Chat,Stage 1,Complaint Rejected,TRUE,2,TRUE,01/02/2019
120,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/12/2019,B28 8RP ,Hall Green,UK,Social,Ombudsman,Acknowledged,FALSE,1,TRUE,01/01/2020
516,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/12/2019,B17 9AT ,Harborne,UK,Phone,Ombudsman,Complaint Upheld,FALSE,2,TRUE,01/01/2020
912,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/12/2019,B16 8HY ,Edgbaston,UK,Phone,Ombudsman,In Progress,FALSE,7,TRUE,01/01/2020
384,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/07/2019,B26 3BP ,Sheldon,UK,Chat,Ombudsman,Complaint Rejected,TRUE,2,TRUE,01/08/2019
780,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/12/2019,B20 1HD ,Birminham City Center,UK,Social,Ombudsman,Decision Pending,FALSE,10,TRUE,01/01/2020
252,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/12/2019,B28 8RW ,Hall Green,UK,Phone,Ombudsman,Closed,FALSE,0,FALSE,01/01/2020
648,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/12/2019,B17 9AX,Harborne,UK,Letter,Ombudsman,Decision Pending,FALSE,6,TRUE,01/01/2020
318,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/06/2019,B16 8HZ,Edgbaston,UK,Letter,Stage 2,Decision Pending,FALSE,6,TRUE,02/07/2019
714,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/06/2019,B26 3DA ,Sheldon,UK,Chat,Stage 2,Closed,TRUE,7,TRUE,02/07/2019
186,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/06/2019,B20 1HG,Birminham City Center,UK,Web,Stage 2,Decision Pending,FALSE,2,TRUE,02/07/2019
582,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/06/2019,B28 9DB ,Hall Green,UK,Phone,Stage 2,Acknowledged,FALSE,3,TRUE,02/07/2019
978,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/06/2019,B17 0JT,Harborne,UK,Letter,Stage 2,Complaint Upheld,FALSE,6,TRUE,02/07/2019
54,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/06/2019,B15 1QL ,Edgbaston,UK,Chat,Stage 2,Complaint Upheld,FALSE,7,TRUE,02/07/2019
450,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/06/2019,B26 3DB ,Sheldon,UK,Social,Stage 2,In Progress,FALSE,10,TRUE,02/07/2019
846,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/06/2019,B29 5LN,Birminham City Center,UK,Web,Stage 2,Decision Pending,FALSE,2,TRUE,02/07/2019
219,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/03/2019,B28 9DE ,Hall Green,UK,Chat,Stage 3,In Progress,FALSE,8,TRUE,01/04/2019
615,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/03/2019,B28 9DF ,Hall Green,UK,Social,Stage 3,Decision Pending,FALSE,8,TRUE,01/04/2019
87,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/03/2019,B15 1QP ,Edgbaston,UK,Phone,Stage 3,Decision Pending,FALSE,4,TRUE,01/04/2019
483,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/03/2019,B26 3DL ,Sheldon,UK,Letter,Stage 3,Closed,TRUE,5,TRUE,01/04/2019
879,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/03/2019,B27 6LD,Birminham City Center,UK,Chat,Stage 3,Decision Pending,FALSE,8,TRUE,01/04/2019
351,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/03/2019,B28 9DH ,Hall Green,UK,Web,Stage 3,Acknowledged,FALSE,7,TRUE,01/04/2019
747,"Staff did not action my issue, this had several knock on effects.",Lack of action of staff affecting an individual,01/03/2019,B17 0AN ,Harborne,UK,Phone,Stage 3,Complaint Upheld,FALSE,4,TRUE,01/04/2019
86,There is a perso driving this IRRITATING moped up and down our road at ridiculous hours of the night and waking up my children.,Anti Social Behaviour,01/02/2019,B15 1QT ,Edgbaston,UK,Web,Stage 2,In Progress,FALSE,1,FALSE,04/03/2019
482,There is a car that is consistently doing wheel spins and doughnuts around the roundabout in our road.,Anti Social Behaviour,01/07/2019,B26 3DN,Sheldon,UK,Phone,Stage 2,Complaint Rejected,TRUE,1,TRUE,01/08/2019
878,The bus stop down the road from us keeps on being vandalised with permanent marker.,Anti Social Behaviour,01/02/2019,B30 2YW,Birminham City Center,UK,Phone,Stage 2,Decision Pending,FALSE,6,FALSE,04/03/2019
218,The glass in the bus stop was shattered again.,Anti Social Behaviour,01/07/2019,B28 9DN ,Hall Green,UK,Letter,Stage 2,Acknowledged,FALSE,1,FALSE,01/08/2019
614,Someone stole the pot plants from outside my unit.,Anti Social Behaviour,01/02/2019,B17 0AP,Harborne,UK,Chat,Stage 2,Complaint Upheld,FALSE,7,FALSE,04/03/2019
350,Someone keeps leaving a garden gnome outside my front door and then progressively moving it around.,Anti Social Behaviour,01/02/2019,B15 1QZ ,Edgbaston,UK,Phone,Stage 2,Closed,TRUE,1,FALSE,04/03/2019
746,There is a dogthat keeps breaking out of someones house and then using the pavement as a toilet.,Anti Social Behaviour,01/02/2019,B26 1JP ,Sheldon,UK,Web,Stage 2,Decision Pending,FALSE,2,FALSE,04/03/2019
185,Someone cntinuously keeps waking past all of the trees on the pavement and scratching them with what appears to be a blade of some sort.,Anti Social Behaviour,01/05/2019,B1 2PL ,Birminham City Center,UK,Social,Stage 1,Decision Pending,FALSE,1,FALSE,01/06/2019
581,There is a perso driving this IRRITATING moped up and down our road at ridiculous hours of the night and waking up my children.,Anti Social Behaviour,01/05/2019,B28 9DP ,Hall Green,UK,Web,Stage 1,Closed,TRUE,0,FALSE,01/06/2019
977,There is a car that is consistently doing wheel spins and doughnuts around the roundabout in our road.,Anti Social Behaviour,01/05/2019,B32 2AT ,Harborne,UK,Phone,Stage 2,Decision Pending,FALSE,4,FALSE,01/06/2019
317,The bus stop down the road from us keeps on being vandalised with permanent marker.,Anti Social Behaviour,01/05/2019,B15 1RA ,Edgbaston,UK,Phone,Stage 2,In Progress,FALSE,1,FALSE,01/06/2019
713,The glass in the bus stop was shattered again.,Anti Social Behaviour,01/05/2019,B28 9DR ,Hall Green,UK,Letter,Stage 1,Complaint Rejected,TRUE,2,TRUE,01/06/2019
53,Someone stole the pot plants from outside my unit.,Anti Social Behaviour,01/05/2019,B28 9DR ,Hall Green,UK,Letter,Stage 1,Decision Pending,FALSE,1,FALSE,01/06/2019
449,Someone keeps leaving a garden gnome outside my front door and then progressively moving it around.,Anti Social Behaviour,01/05/2019,B28 9DW ,Hall Green,UK,Chat,Stage 2,Acknowledged,FALSE,1,FALSE,01/06/2019
845,There is a dogthat keeps breaking out of someones house and then using the pavement as a toilet.,Anti Social Behaviour,01/05/2019,B32 2AU,Harborne,UK,Social,Stage 1,Complaint Upheld,FALSE,1,FALSE,01/06/2019
196,Someone cntinuously keeps waking past all of the trees on the pavement and scratching them with what appears to be a blade of some sort.,Anti Social Behaviour,01/04/2019,B15 1RP ,Edgbaston,UK,Web,Ombudsman,Decision Pending,FALSE,2,TRUE,02/05/2019
592,There is a perso driving this IRRITATING moped up and down our road at ridiculous hours of the night and waking up my children.,Anti Social Behaviour,01/04/2019,B26 3DY ,Sheldon,UK,Phone,Ombudsman,Decision Pending,FALSE,3,TRUE,02/05/2019
988,There is a car that is consistently doing wheel spins and doughnuts around the roundabout in our road.,Anti Social Behaviour,01/04/2019,B1 2PN ,Birminham City Center,UK,Letter,Ombudsman,Acknowledged,FALSE,6,TRUE,02/05/2019
64,The bus stop down the road from us keeps on being vandalised with permanent marker.,Anti Social Behaviour,01/04/2019,B28 9DX,Hall Green,UK,Chat,Ombudsman,Acknowledged,FALSE,7,TRUE,02/05/2019
460,The glass in the bus stop was shattered again.,Anti Social Behaviour,01/07/2019,B32 2EH ,Harborne,UK,Social,Ombudsman,Complaint Upheld,FALSE,7,TRUE,01/08/2019
856,Someone stole the pot plants from outside my unit.,Anti Social Behaviour,01/04/2019,B15 1RX ,Edgbaston,UK,Phone,Ombudsman,In Progress,FALSE,2,TRUE,02/05/2019
328,Someone keeps leaving a garden gnome outside my front door and then progressively moving it around.,Anti Social Behaviour,01/04/2019,B26 3EA ,Sheldon,UK,Letter,Ombudsman,Complaint Rejected,TRUE,2,TRUE,02/05/2019
